qid,docno,score,rank
12,54603,11.90625,39
12,173358,11.859375,40
12,174298,11.8203125,41
12,234238,11.796875,42
12,173899,11.796875,43
12,176581,11.7421875,44
12,221669,11.6015625,45
12,176535,11.59375,46
12,177818,11.5625,47
12,174395,11.5625,48
12,233679,11.5546875,49
12,118675,11.5546875,50
12,173931,11.5078125,51
12,174388,11.5,52
12,23563,11.4921875,53
12,135789,11.4921875,54
12,23559,11.484375,55
12,175390,11.484375,56
12,177824,11.484375,57
12,174403,11.46875,58
12,136198,11.4453125,59
12,176591,11.4375,60
12,192771,11.421875,61
12,114715,11.4140625,62
12,175772,11.328125,63
12,173460,11.3125,64
12,173165,11.296875,65
12,233077,11.296875,66
12,173576,11.28125,67
12,175807,11.265625,68
12,176665,11.2265625,69
12,173262,11.2109375,70
12,174471,11.2109375,71
12,130758,11.171875,72
12,173936,11.171875,73
12,173307,11.1640625,74
12,175359,11.15625,75
12,173533,11.1484375,76
12,176730,11.1328125,77
12,175149,11.09375,78
12,176714,11.0859375,79
12,173769,11.0859375,80
12,173851,11.078125,81
12,115444,11.0625,82
12,177802,11.0390625,83
12,114714,11.03125,84
12,173600,11.03125,85
12,124737,11.0234375,86
12,176507,11.0078125,87
12,128209,10.9765625,88
12,174340,10.96875,89
12,175680,10.96875,90
12,229643,10.9296875,91
12,175570,10.9296875,92
12,175968,10.921875,93
12,175177,10.921875,94
12,150157,10.8984375,95
12,128797,10.890625,96
12,173443,10.8828125,97
12,174374,10.875,98
12,124075,10.875,99
13,66974,9.171875,0
13,135789,9.0703125,1
13,72910,9.0625,2
13,52170,8.9921875,3
13,54620,8.96875,4
13,201615,8.9296875,5
13,81420,8.90625,6
13,173894,8.890625,7
13,54596,8.796875,8
13,173938,8.7578125,9
13,173893,8.7421875,10
13,221313,8.734375,11
13,85676,8.6796875,12
13,54622,8.6484375,13
13,136082,8.625,14
13,176098,8.6015625,15
13,137284,8.5859375,16
13,133156,8.578125,17
13,246319,8.5703125,18
13,54560,8.5546875,19
13,218993,8.5390625,20
13,175323,8.53125,21
13,54552,8.5078125,22
13,125520,8.5,23
13,150201,8.4921875,24
13,122695,8.484375,25
13,201645,8.4609375,26
13,116997,8.453125,27
13,232647,8.453125,28
13,137620,8.4375,29
13,173952,8.4375,30
13,150202,8.4296875,31
13,124727,8.4140625,32
13,54559,8.390625,33
13,218963,8.3828125,34
13,175158,8.3828125,35
13,125469,8.375,36
13,137618,8.359375,37
13,174120,8.3515625,38
13,253108,8.3515625,39
13,125762,8.3359375,40
13,175695,8.328125,41
13,116993,8.3203125,42
13,176186,8.3203125,43
13,174193,8.3203125,44
13,232296,8.3203125,45
13,253094,8.3125,46
13,253798,8.3046875,47
13,3111,8.3046875,48
13,122030,8.296875,49
13,253808,8.28125,50
13,124677,8.28125,51
13,218964,8.2734375,52
13,124966,8.265625,53
13,125817,8.265625,54
13,136408,8.265625,55
13,135888,8.2578125,56
13,124472,8.25,57
13,136396,8.25,58
13,116988,8.2421875,59
13,176687,8.2421875,60
13,122973,8.2421875,61
13,115761,8.234375,62
13,124075,8.234375,63
13,128797,8.234375,64
13,115495,8.21875,65
13,125725,8.21875,66
13,175091,8.2109375,67
13,128825,8.2109375,68
13,177003,8.203125,69
13,136413,8.203125,70
13,173600,8.203125,71
13,232643,8.1953125,72
13,128800,8.1953125,73
13,124030,8.1875,74
13,232752,8.1875,75
13,173859,8.1875,76
13,176828,8.171875,77
13,63057,8.171875,78
13,174192,8.1640625,79
13,176751,8.1640625,80
13,136411,8.1640625,81
13,125832,8.15625,82
13,62814,8.15625,83
13,136384,8.1484375,84
13,124454,8.140625,85
13,253127,8.140625,86
13,253797,8.140625,87
13,174183,8.140625,88
13,128854,8.1328125,89
13,137624,8.1328125,90
13,54621,8.125,91
13,177818,8.125,92
13,253809,8.125,93
13,232926,8.125,94
13,120674,8.1171875,95
13,136376,8.1171875,96
13,176841,8.109375,97
13,124367,8.109375,98
13,176772,8.1015625,99
14,174400,22.609375,0
14,173340,22.59375,1
14,150183,22.5,2
14,191480,22.15625,3
14,173590,22.015625,4
14,173358,21.765625,5
14,6178,21.65625,6
14,54603,21.640625,7
14,175247,21.546875,8
14,175390,21.28125,9
14,128825,20.25,10
14,124472,20.21875,11
14,124075,20.15625,12
14,128797,20.125,13
14,128854,20.125,14
14,173931,20.125,15
14,128800,20.078125,16
14,128802,19.84375,17
14,230693,19.84375,18
14,177802,19.71875,19
14,174395,19.6875,20
14,176543,19.671875,21
14,173899,19.640625,22
14,176507,19.578125,23
14,174320,19.5625,24
14,177821,19.4375,25
14,177817,19.421875,26
14,9191,19.375,27
14,70706,19.375,28
14,174298,19.359375,29
14,233077,19.34375,30
14,47987,19.328125,31
14,8018,19.3125,32
14,175432,19.3125,33
14,219062,19.28125,34
14,176521,19.28125,35
14,173936,19.265625,36
14,175805,19.234375,37
14,233279,19.234375,38
14,173600,19.1875,39
14,176730,19.15625,40
14,176875,19.140625,41
14,132171,19.109375,42
14,174394,19.09375,43
14,176665,19.078125,44
14,118675,19.046875,45
14,173144,19.046875,46
14,173259,19.03125,47
14,177824,19.03125,48
14,177815,19.0,49
14,177809,18.96875,50
14,174151,18.9375,51
14,20157,18.9375,52
14,175246,18.921875,53
14,173952,18.921875,54
14,178973,18.921875,55
14,173307,18.90625,56
14,229643,18.875,57
14,173409,18.875,58
14,232926,18.859375,59
14,176648,18.84375,60
14,173951,18.84375,61
14,176527,18.84375,62
14,114715,18.84375,63
14,124030,18.796875,64
14,175807,18.796875,65
14,211399,18.796875,66
14,124367,18.78125,67
14,125725,18.78125,68
14,125832,18.78125,69
14,253795,18.78125,70
14,246319,18.78125,71
14,174488,18.765625,72
14,176751,18.75,73
14,177003,18.75,74
14,253810,18.75,75
14,12176,18.75,76
14,120789,18.734375,77
14,253185,18.734375,78
14,125469,18.734375,79
14,246327,18.734375,80
14,179001,18.71875,81
14,176591,18.71875,82
14,173416,18.71875,83
14,175091,18.71875,84
14,124966,18.703125,85
14,176828,18.6875,86
14,176495,18.6875,87
14,218918,18.6875,88
14,177235,18.640625,89
14,253108,18.640625,90
14,174497,18.625,91
14,177799,18.625,92
14,133156,18.59375,93
14,85676,18.59375,94
14,176098,18.578125,95
14,173793,18.5625,96
14,221669,18.5625,97
14,176772,18.5625,98
14,253808,18.5625,99
15,173259,18.078125,0
15,174400,17.75,1
15,174187,17.75,2
15,191480,17.4375,3
15,173590,17.390625,4
15,173931,17.28125,5
15,230693,17.203125,6
15,175432,17.125,7
15,173307,17.046875,8
15,175247,16.859375,9
15,176543,16.859375,10
15,177821,16.703125,11
15,233077,16.671875,12
15,150157,16.671875,13
15,173358,16.640625,14
15,174395,16.578125,15
15,246327,16.515625,16
15,150183,16.5,17
15,177802,16.5,18
15,192767,16.4375,19
15,176507,16.421875,20
15,173936,16.421875,21
15,123470,16.40625,22
15,175079,16.390625,23
15,175595,16.359375,24
15,176656,16.328125,25
15,177824,16.296875,26
15,173899,16.265625,27
15,221669,16.21875,28
15,173851,16.21875,29
15,173793,16.1875,30
15,133156,16.140625,31
15,176665,16.140625,32
15,173918,16.140625,33
15,173340,16.125,34
15,175156,16.125,35
15,124472,16.109375,36
15,192024,16.109375,37
15,174505,16.09375,38
15,54603,16.078125,39
15,174171,16.078125,40
15,176684,16.078125,41
15,175390,16.0625,42
15,177814,16.046875,43
15,176526,16.046875,44
15,6178,16.0,45
15,174487,15.9921875,46
15,211399,15.984375,47
15,8018,15.984375,48
15,114715,15.9765625,49
15,173992,15.9609375,50
15,230575,15.9609375,51
15,124075,15.9453125,52
15,174372,15.921875,53
15,173839,15.921875,54
15,173951,15.9140625,55
15,175429,15.9140625,56
15,229643,15.8984375,57
15,128854,15.8984375,58
15,128825,15.8828125,59
15,128797,15.875,60
15,173907,15.875,61
15,230802,15.8671875,62
15,174051,15.8671875,63
15,128800,15.8671875,64
15,118675,15.828125,65
15,150201,15.8046875,66
15,176697,15.8046875,67
15,173460,15.7890625,68
15,175730,15.78125,69
15,175712,15.78125,70
15,119477,15.7734375,71
15,174303,15.7421875,72
15,125469,15.734375,73
15,173600,15.71875,74
15,176586,15.6953125,75
15,175076,15.6875,76
15,192797,15.671875,77
15,174494,15.6640625,78
15,128802,15.65625,79
15,175374,15.6328125,80
15,174298,15.625,81
15,176591,15.609375,82
15,175804,15.609375,83
15,230724,15.6015625,84
15,174055,15.5859375,85
15,82355,15.5703125,86
15,232926,15.5625,87
15,229279,15.546875,88
15,246319,15.546875,89
15,128209,15.5390625,90
15,175699,15.5390625,91
15,128901,15.5,92
15,175807,15.4921875,93
15,175621,15.4765625,94
15,124737,15.4609375,95
15,173844,15.453125,96
15,82354,15.453125,97
15,7725,15.453125,98
15,233279,15.4453125,99
16,174381,13.21875,0
16,192144,13.0546875,1
16,174120,13.046875,2
16,121219,12.7109375,3
16,175221,12.6015625,4
16,175336,12.203125,5
16,163596,12.1796875,6
16,177833,12.1640625,7
16,174247,12.125,8
16,176570,12.109375,9
16,173770,12.0859375,10
16,177834,12.015625,11
16,176569,11.9921875,12
16,174340,11.984375,13
16,163591,11.9453125,14
16,54607,11.890625,15
16,175771,11.8828125,16
16,54596,11.5625,17
16,175274,11.5546875,18
16,173848,11.4765625,19
16,175479,11.4609375,20
16,173763,11.453125,21
16,137618,11.421875,22
16,211399,11.375,23
16,175802,11.203125,24
16,175585,11.1484375,25
16,218993,11.1328125,26
16,81420,11.1328125,27
16,137620,11.046875,28
16,173576,11.015625,29
16,54620,11.0078125,30
16,54542,10.9140625,31
16,136412,10.8828125,32
16,175241,10.875,33
16,52170,10.8046875,34
16,173332,10.7265625,35
16,174512,10.703125,36
16,66974,10.6875,37
16,230575,10.6484375,38
16,72910,10.5859375,39
16,176639,10.5625,40
16,54572,10.5390625,41
16,174421,10.4921875,42
16,114987,10.3984375,43
16,174377,10.390625,44
16,54622,10.375,45
16,54621,10.3359375,46
16,176482,10.265625,47
16,175836,10.2265625,48
16,175741,10.1953125,49
16,201645,10.1875,50
16,175807,10.109375,51
16,136388,10.046875,52
16,192771,10.015625,53
16,174392,10.015625,54
16,136394,10.0078125,55
16,174390,9.9921875,56
16,175242,9.9375,57
16,80427,9.9296875,58
16,127099,9.9140625,59
16,136409,9.8828125,60
16,201615,9.8828125,61
16,176682,9.8828125,62
16,176720,9.875,63
16,174289,9.8671875,64
16,218920,9.8359375,65
16,136524,9.796875,66
16,200845,9.765625,67
16,173570,9.7578125,68
16,219123,9.734375,69
16,175445,9.734375,70
16,115317,9.71875,71
16,136387,9.640625,72
16,136389,9.640625,73
16,219122,9.609375,74
16,176681,9.5546875,75
16,132746,9.5390625,76
16,165052,9.5234375,77
16,54552,9.4609375,78
16,246319,9.4140625,79
16,173163,9.40625,80
16,173201,9.3984375,81
16,173141,9.3671875,82
16,173217,9.359375,83
16,176585,9.328125,84
16,163592,9.3125,85
16,174464,9.3046875,86
16,173159,9.296875,87
16,173208,9.2421875,88
16,136250,9.1953125,89
16,137284,9.1796875,90
16,54625,9.1640625,91
16,54559,9.1171875,92
16,173184,9.1171875,93
16,173195,9.046875,94
16,173233,9.015625,95
16,54560,9.015625,96
16,173581,9.0078125,97
16,128814,9.0,98
16,150202,9.0,99
17,174381,18.5,0
17,192144,17.390625,1
17,175221,17.0,2
17,173576,16.84375,3
17,173848,16.609375,4
17,173770,16.265625,5
17,163596,16.265625,6
17,163591,16.21875,7
17,175479,16.15625,8
17,211399,15.9296875,9
17,176720,15.8984375,10
17,177833,15.8515625,11
17,176570,15.8515625,12
17,176569,15.8046875,13
17,177834,15.765625,14
17,173763,15.703125,15
17,174421,15.6015625,16
17,174512,15.4765625,17
17,230575,15.4609375,18
17,175771,15.421875,19
17,173332,15.421875,20
17,175336,15.4140625,21
17,54542,15.359375,22
17,175807,15.171875,23
17,121219,15.125,24
17,128814,15.078125,25
17,173952,15.078125,26
17,229279,15.0703125,27
17,175241,15.03125,28
17,174340,15.0234375,29
17,175741,15.015625,30
17,175242,14.953125,31
17,174289,14.9453125,32
17,115317,14.921875,33
17,174390,14.90625,34
17,174120,14.890625,35
17,175585,14.8671875,36
17,176639,14.8125,37
17,54607,14.8046875,38
17,176682,14.8046875,39
17,175274,14.796875,40
17,174247,14.734375,41
17,174392,14.671875,42
17,54572,14.6328125,43
17,174377,14.6328125,44
17,192771,14.5859375,45
17,173259,14.53125,46
17,132746,14.515625,47
17,136412,14.515625,48
17,174187,14.4921875,49
17,233280,14.4921875,50
17,175836,14.421875,51
17,200845,14.359375,52
17,177805,14.359375,53
17,174400,14.328125,54
17,137618,14.328125,55
17,173570,14.3125,56
17,175802,14.296875,57
17,176591,14.25,58
17,173722,14.2109375,59
17,175321,14.1953125,60
17,173340,14.1953125,61
17,175596,14.1640625,62
17,115626,14.140625,63
17,176309,14.125,64
17,239959,14.0859375,65
17,174307,14.0703125,66
17,174464,14.0703125,67
17,230802,14.03125,68
17,175621,13.9921875,69
17,239957,13.9453125,70
17,175441,13.9375,71
17,246319,13.9140625,72
17,150202,13.90625,73
17,137620,13.8828125,74
17,176697,13.875,75
17,173590,13.8671875,76
17,173600,13.8671875,77
17,54606,13.84375,78
17,175076,13.828125,79
17,246327,13.8046875,80
17,176661,13.7890625,81
17,230693,13.78125,82
17,175704,13.765625,83
17,174119,13.7578125,84
17,127099,13.7578125,85
17,175143,13.75,86
17,175619,13.734375,87
17,174487,13.7265625,88
17,12030,13.7265625,89
17,174419,13.71875,90
17,175804,13.703125,91
17,176535,13.703125,92
17,136409,13.703125,93
17,130135,13.6953125,94
17,177824,13.6875,95
17,173951,13.6796875,96
17,174216,13.671875,97
17,136388,13.6640625,98
17,21527,13.65625,99
18,176684,19.140625,0
18,176591,19.0625,1
18,54606,18.984375,2
18,173797,18.953125,3
18,173951,18.75,4
18,174464,18.703125,5
18,176309,18.703125,6
18,175807,18.671875,7
18,12030,18.65625,8
18,176720,18.59375,9
18,174298,18.59375,10
18,1825,18.40625,11
18,175596,18.234375,12
18,173460,18.125,13
18,121756,18.109375,14
18,175432,18.09375,15
18,173995,18.078125,16
18,173952,18.03125,17
18,176682,18.0,18
18,175221,17.984375,19
18,174120,17.953125,20
18,230693,17.9375,21
18,174241,17.9375,22
18,175741,17.9375,23
18,230802,17.875,24
18,174381,17.828125,25
18,176730,17.796875,26
18,70665,17.796875,27
18,175771,17.71875,28
18,54593,17.640625,29
18,174390,17.625,30
18,173357,17.578125,31
18,176656,17.5625,32
18,124075,17.546875,33
18,130092,17.546875,34
18,128825,17.515625,35
18,177813,17.515625,36
18,128854,17.5,37
18,253582,17.5,38
18,173848,17.5,39
18,176186,17.5,40
18,174401,17.484375,41
18,128797,17.453125,42
18,175441,17.453125,43
18,128800,17.4375,44
18,174303,17.4375,45
18,176875,17.421875,46
18,175745,17.421875,47
18,175162,17.421875,48
18,115322,17.40625,49
18,124472,17.375,50
18,175850,17.359375,51
18,173842,17.359375,52
18,176525,17.359375,53
18,19961,17.359375,54
18,220202,17.34375,55
18,175501,17.34375,56
18,175076,17.34375,57
18,173839,17.34375,58
18,176601,17.328125,59
18,128802,17.328125,60
18,233107,17.328125,61
18,229279,17.328125,62
18,239957,17.328125,63
18,174050,17.296875,64
18,173840,17.296875,65
18,230575,17.28125,66
18,220532,17.25,67
18,175242,17.25,68
18,116987,17.234375,69
18,173843,17.234375,70
18,176648,17.21875,71
18,230724,17.21875,72
18,234673,17.171875,73
18,175772,17.15625,74
18,233280,17.15625,75
18,173763,17.140625,76
18,175451,17.109375,77
18,116988,17.109375,78
18,232643,17.109375,79
18,239242,17.09375,80
18,121219,17.078125,81
18,174377,17.078125,82
18,128814,17.0625,83
18,192144,17.0625,84
18,173576,17.046875,85
18,123775,17.046875,86
18,124031,17.03125,87
18,175619,17.03125,88
18,175479,17.0,89
18,87984,16.96875,90
18,173259,16.96875,91
18,175621,16.953125,92
18,219053,16.953125,93
18,192024,16.9375,94
18,174376,16.921875,95
18,173907,16.921875,96
18,130135,16.90625,97
18,174388,16.90625,98
18,55212,16.90625,99
19,128825,21.09375,0
19,220532,21.09375,1
19,128854,21.015625,2
19,128800,21.0,3
19,128797,21.0,4
19,128802,20.9375,5
19,85676,20.6875,6
19,175308,20.640625,7
19,176682,20.625,8
19,246327,20.515625,9
19,230575,20.515625,10
19,65794,20.453125,11
19,243398,20.375,12
19,175771,20.25,13
19,187593,20.21875,14
19,229847,20.203125,15
19,174244,20.203125,16
19,174289,20.203125,17
19,173893,20.140625,18
19,173938,20.125,19
19,173894,20.09375,20
19,152701,20.015625,21
19,3111,20.015625,22
19,174503,20.0,23
19,176543,19.984375,24
19,173952,19.953125,25
19,41380,19.921875,26
19,152088,19.890625,27
19,173257,19.875,28
19,175596,19.828125,29
19,153662,19.8125,30
19,179001,19.8125,31
19,233311,19.78125,32
19,109359,19.75,33
19,110549,19.75,34
19,176186,19.734375,35
19,124472,19.671875,36
19,173590,19.609375,37
19,44727,19.609375,38
19,175221,19.609375,39
19,176564,19.59375,40
19,49738,19.59375,41
19,61386,19.59375,42
19,177821,19.546875,43
19,173460,19.546875,44
19,253582,19.46875,45
19,177829,19.453125,46
19,174072,19.4375,47
19,176525,19.4375,48
19,173262,19.40625,49
19,192144,19.375,50
19,177813,19.359375,51
19,21257,19.359375,52
19,192767,19.34375,53
19,145746,19.34375,54
19,233107,19.34375,55
19,124075,19.3125,56
19,244235,19.25,57
19,234245,19.203125,58
19,153663,19.1875,59
19,230693,19.15625,60
19,137619,19.0625,61
19,175371,19.0625,62
19,174388,19.046875,63
19,244819,19.046875,64
19,174240,18.984375,65
19,175451,18.96875,66
19,173231,18.953125,67
19,173167,18.9375,68
19,176714,18.90625,69
19,177805,18.890625,70
19,176493,18.859375,71
19,123561,18.796875,72
19,175141,18.796875,73
19,230797,18.6875,74
19,173340,18.640625,75
19,174163,18.59375,76
19,174119,18.578125,77
19,174409,18.578125,78
19,233280,18.546875,79
19,177797,18.515625,80
19,233279,18.4375,81
19,173214,18.4375,82
19,232923,18.40625,83
19,106296,18.375,84
19,175243,18.359375,85
19,175812,18.34375,86
19,174410,18.3125,87
19,175621,18.265625,88
19,175359,18.25,89
19,174404,18.21875,90
19,230660,18.15625,91
19,54682,18.15625,92
19,176684,17.984375,93
19,174487,17.96875,94
19,174411,17.9375,95
19,175177,17.90625,96
19,174298,17.703125,97
19,8018,17.625,98
19,174381,17.59375,99
20,179001,22.875,0
20,173590,22.546875,1
20,176682,22.203125,2
20,174503,22.015625,3
20,176714,21.40625,4
20,243398,21.046875,5
20,229317,20.96875,6
20,85676,20.765625,7
20,174244,20.75,8
20,229847,20.609375,9
20,175359,20.59375,10
20,65794,20.578125,11
20,246327,20.53125,12
20,3111,20.375,13
20,230575,20.3125,14
20,41380,20.28125,15
20,187593,20.265625,16
20,173257,20.265625,17
20,128797,20.265625,18
20,128800,20.25,19
20,232923,20.25,20
20,128825,20.1875,21
20,176543,20.171875,22
20,128854,20.140625,23
20,178973,20.078125,24
20,61386,20.0625,25
20,128802,20.0,26
20,152701,19.984375,27
20,175374,19.984375,28
20,175747,19.96875,29
20,233311,19.96875,30
20,152088,19.953125,31
20,173722,19.859375,32
20,173851,19.828125,33
20,176564,19.796875,34
20,218993,19.765625,35
20,176727,19.734375,36
20,173938,19.703125,37
20,49738,19.6875,38
20,173928,19.65625,39
20,44727,19.65625,40
20,176686,19.65625,41
20,173894,19.640625,42
20,109359,19.640625,43
20,175795,19.625,44
20,110549,19.609375,45
20,173893,19.609375,46
20,177821,19.53125,47
20,145746,19.515625,48
20,153662,19.484375,49
20,137619,19.453125,50
20,175158,19.453125,51
20,177829,19.390625,52
20,21257,19.390625,53
20,175769,19.296875,54
20,174052,19.21875,55
20,173243,19.203125,56
20,174119,19.203125,57
20,174289,19.203125,58
20,173896,19.171875,59
20,174389,19.171875,60
20,173576,19.15625,61
20,177211,19.140625,62
20,177183,19.125,63
20,153663,19.125,64
20,239959,19.125,65
20,176800,19.109375,66
20,177182,19.09375,67
20,177213,19.09375,68
20,177818,19.09375,69
20,244235,19.09375,70
20,244819,19.078125,71
20,174051,19.046875,72
20,175305,19.046875,73
20,174072,19.03125,74
20,175819,19.015625,75
20,175849,19.015625,76
20,121749,19.0,77
20,176775,18.984375,78
20,174057,18.96875,79
20,150202,18.953125,80
20,230797,18.9375,81
20,176802,18.921875,82
20,53555,18.921875,83
20,175661,18.90625,84
20,176535,18.890625,85
20,175595,18.875,86
20,121756,18.875,87
20,176773,18.859375,88
20,122212,18.828125,89
20,174153,18.8125,90
20,173841,18.75,91
20,21527,18.703125,92
20,173160,18.703125,93
20,125769,18.6875,94
20,228911,18.6875,95
20,228996,18.671875,96
20,174206,18.671875,97
20,176580,18.65625,98
20,228995,18.640625,99
21,176714,16.65625,0
21,173307,16.609375,1
21,232923,16.484375,2
21,175432,16.21875,3
21,234245,16.140625,4
21,234651,16.046875,5
21,234238,16.046875,6
21,175621,16.03125,7
21,230797,16.015625,8
21,219062,15.96875,9
21,177182,15.9375,10
21,219170,15.9296875,11
21,173839,15.890625,12
21,177213,15.8828125,13
21,175819,15.8359375,14
21,106296,15.7578125,15
21,173358,15.7421875,16
21,220202,15.7109375,17
21,175305,15.7109375,18
21,233280,15.6953125,19
21,176802,15.6796875,20
21,176773,15.6015625,21
21,124472,15.53125,22
21,219257,15.515625,23
21,218993,15.515625,24
21,137284,15.515625,25
21,233279,15.4765625,26
21,130149,15.4453125,27
21,230693,15.4296875,28
21,230660,15.4140625,29
21,219187,15.390625,30
21,173600,15.3828125,31
21,174266,15.3671875,32
21,174393,15.3515625,33
21,219053,15.328125,34
21,176186,15.3046875,35
21,246327,15.3046875,36
21,175452,15.234375,37
21,219061,15.21875,38
21,173354,15.203125,39
21,63097,15.1796875,40
21,173851,15.1796875,41
21,235559,15.15625,42
21,175558,15.1328125,43
21,136082,15.1171875,44
21,123470,15.109375,45
21,175359,15.1015625,46
21,173793,15.1015625,47
21,175158,15.0859375,48
21,124454,15.0390625,49
21,123561,15.03125,50
21,253582,15.015625,51
21,128825,14.9921875,52
21,215230,14.96875,53
21,173841,14.96875,54
21,150202,14.96875,55
21,175275,14.96875,56
21,215229,14.9609375,57
21,128797,14.9609375,58
